,Birth City,Birth State,Year Start,Latitude (generated),Longitude (generated)
1217,Hattiesburg,Mississippi,1989.0,31.3271,-89.2903
1218,Hattiesburg,Mississippi,1979.0,31.3271,-89.2903
1219,Gulfport,Mississippi,1983.0,30.3674,-89.0928
1220,Greenwood,Mississippi,1994.0,33.5162,-90.1795
1221,Greenwood,Mississippi,1991.0,33.5162,-90.1795
1222,Greenwood,Mississippi,1974.0,33.5162,-90.1795
1223,Greenwood,Mississippi,,33.5162,-90.1795
1224,Greenville,Mississippi,1988.0,33.4001,-91.0551
1225,Ethel,Mississippi,1959.0,33.1204,-89.4659
1226,Crawford,Mississippi,1993.0,33.3015,-88.6148
1227,Columbus,Mississippi,1986.0,33.4957,-88.4273
1228,Columbus,Mississippi,,33.4957,-88.4273
1229,Collins,Mississippi,1989.0,31.6454,-89.5553
1230,Cleveland,Mississippi,2015.0,33.744,-90.7248
1231,Clarksdale,Mississippi,2006.0,34.2001,-90.5709
1232,Carthage,Mississippi,1971.0,32.7326,-89.5362
1233,Carthage,Mississippi,,32.7326,-89.5362
1234,Carrolton,Mississippi,1972.0,33.5081773,-89.9203608
1235,Canton,Mississippi,1981.0,32.6126,-90.0368
1236,Canton,Mississippi,1973.0,32.6126,-90.0368
1237,Biloxi,Mississippi,2014.0,30.396,-88.8854
1238,Biloxi,Mississippi,2004.0,30.396,-88.8854
1239,Bethlehem,Mississippi,,34.5784341,-89.3275754
1240,Aberdeen,Mississippi,1996.0,33.8251,-88.5437
1241,Winona,Minnesota,1950.0,44.05,-91.6393
1242,Virginia,Minnesota,1947.0,47.5233,-92.5366
1243,Thief River Falls,Minnesota,1964.0,48.1172,-96.1771
1244,Stillwater,Minnesota,1983.0,45.0564,-92.8135
1245,St. Paul,Minnesota,1982.0,44.9504,-93.1015
1246,St. Paul,Minnesota,1950.0,44.9504,-93.1015
1247,St. Louis Park,Minnesota,2014.0,44.9486,-93.365
1248,St. Cloud,Minnesota,2014.0,45.5616,-94.1642
1249,Slayton,Minnesota,1999.0,43.9877,-95.7558
1250,Robbinsdale,Minnesota,1992.0,45.0317,-93.3353
1251,New Ulm,Minnesota,1988.0,44.3125,-94.4605
1252,Monticello,Minnesota,2001.0,45.3055,-93.7941
1253,Minneapolis,Minnesota,2016.0,44.9773,-93.2655
1254,Minneapolis,Minnesota,2006.0,44.9773,-93.2655
1255,Minneapolis,Minnesota,2005.0,44.9773,-93.2655
1256,Minneapolis,Minnesota,2004.0,44.9773,-93.2655
1257,Minneapolis,Minnesota,2001.0,44.9773,-93.2655
1258,Minneapolis,Minnesota,2000.0,44.9773,-93.2655
1259,Minneapolis,Minnesota,1994.0,44.9773,-93.2655
1260,Minneapolis,Minnesota,1991.0,44.9773,-93.2655
1261,Minneapolis,Minnesota,1987.0,44.9773,-93.2655
1262,Minneapolis,Minnesota,1985.0,44.9773,-93.2655
1263,Minneapolis,Minnesota,1982.0,44.9773,-93.2655
1264,Minneapolis,Minnesota,1968.0,44.9773,-93.2655
1265,Minneapolis,Minnesota,1947.0,44.9773,-93.2655
1266,Minneapolis,Minnesota,,44.9773,-93.2655
1267,Melrose,Minnesota,1976.0,45.6747,-94.8075
1268,McIntosh,Minnesota,1950.0,47.6369,-95.8864
1269,Long Lake,Minnesota,2012.0,44.9866,-93.5716
1270,Lake City,Minnesota,1984.0,44.4494,-92.2668
1271,Hill City,Minnesota,1947.0,46.9933,-93.5986
1272,Hibbing,Minnesota,1956.0,47.4272,-92.9377
1273,Hibbing,Minnesota,,47.4272,-92.9377
1274,Gonvick,Minnesota,1949.0,47.7374567,-95.5136248
1275,Gonvick,Minnesota,,47.7375,-95.5136
1276,Fulda,Minnesota,1980.0,43.8705,-95.6003
1277,Edina,Minnesota,1992.0,44.8897,-93.3501
1278,Duluth,Minnesota,1952.0,46.7729,-92.1251
1279,Dawson,Minnesota,1998.0,44.9327,-96.0545
1280,Cottage Grove,Minnesota,1999.0,44.8277,-92.9438
1281,Burnsville,Minnesota,2016.0,44.7677,-93.2777
1282,Burnsville,Minnesota,2011.0,44.7677,-93.2777
1283,Bloomington,Minnesota,1992.0,44.8322,-93.3205
1284,Ypsilanti,Michigan,1986.0,42.2411,-83.613
1285,Wyoming,Michigan,2004.0,42.9133,-85.7057
1286,Wayne,Michigan,1989.0,42.2814,-83.3863
1287,Warren,Michigan,1983.0,42.5125,-83.054
1288,Traverse City,Michigan,1989.0,44.7606,-85.6165
1289,Traverse City,Michigan,1974.0,44.7606,-85.6165
1290,Sterling Heights,Michigan,2015.0,42.5803,-83.0302
1291,St. Joseph,Michigan,1985.0,42.1096,-86.48
1292,Southfield,Michigan,2015.0,42.4734,-83.2219
1293,Southfield,Michigan,2001.0,42.4734,-83.2219
1294,Shelby,Michigan,1977.0,43.6086,-86.36399999999999
1295,Saginaw,Michigan,2013.0,43.42,-83.949
1296,Saginaw,Michigan,2002.0,43.42,-83.949
1297,Saginaw,Michigan,2001.0,43.42,-83.949
1298,Saginaw,Michigan,1997.0,43.42,-83.949
1299,Saginaw,Michigan,1992.0,43.42,-83.949
1300,Saginaw,Michigan,1980.0,43.42,-83.949
1301,Saginaw,Michigan,,43.42,-83.949
1302,Royal Oak,Michigan,1980.0,42.4895,-83.1446
1303,Romulus,Michigan,1991.0,42.2223,-83.3966
1304,Romulus,Michigan,1979.0,42.2223,-83.3966
1305,River Rouge,Michigan,1968.0,42.2734,-83.1344
1306,Pontiac,Michigan,1983.0,42.6389,-83.291
1307,Pontiac,Michigan,1958.0,42.6389,-83.291
1308,Paw Paw,Michigan,2015.0,42.2178,-85.8911
1309,Muskegon,Michigan,2017.0,43.2342,-86.2484
1310,Muskegon,Michigan,,43.2342,-86.2484
1311,Lansing,Michigan,2017.0,42.7338,-84.5554
1312,Lansing,Michigan,2004.0,42.7338,-84.5554
1313,Lansing,Michigan,1989.0,42.7338,-84.5554
1314,Lansing,Michigan,1986.0,42.7338,-84.5554
1315,Kalamazoo,Michigan,1998.0,42.2917,-85.5872
1316,Kalamazoo,Michigan,1982.0,42.2917,-85.5872
1317,Kalamazoo,Michigan,1950.0,42.2917,-85.5872
1318,Jackson,Michigan,1997.0,42.2465,-84.4017
1319,Inkster,Michigan,2003.0,42.2942,-83.3099
1320,Highland Park,Michigan,1992.0,42.4057,-83.0969
1321,Highland Park,Michigan,1985.0,42.4057,-83.0969
1322,Highland Park,Michigan,,42.4057,-83.0969
1323,Hamtramck,Michigan,1971.0,42.3928,-83.0496
1324,Grand Rapids,Michigan,2016.0,42.9632,-85.6679
1325,Grand Rapids,Michigan,2005.0,42.9632,-85.6679
1326,Grand Rapids,Michigan,2004.0,42.9632,-85.6679
1327,Grand Rapids,Michigan,1997.0,42.9632,-85.6679
1328,Grand Rapids,Michigan,1991.0,42.9632,-85.6679
1329,Flint,Michigan,2015.0,43.0172,-83.7236
1330,Flint,Michigan,2009.0,43.0172,-83.7236
1331,Flint,Michigan,2007.0,43.0172,-83.7236
1332,Flint,Michigan,2002.0,43.0172,-83.7236
1333,Flint,Michigan,2001.0,43.0172,-83.7236
1334,Flint,Michigan,2000.0,43.0172,-83.7236
1335,Flint,Michigan,1993.0,43.0172,-83.7236
1336,Flint,Michigan,1992.0,43.0172,-83.7236
1337,Flint,Michigan,1990.0,43.0172,-83.7236
1338,Flint,Michigan,1989.0,43.0172,-83.7236
1339,Flint,Michigan,1977.0,43.0172,-83.7236
1340,Detroit,Michigan,2017.0,42.3487,-83.0567
1341,Detroit,Michigan,2016.0,42.3487,-83.0567
1342,Detroit,Michigan,2011.0,42.3487,-83.0567
1343,Detroit,Michigan,2009.0,42.3487,-83.0567
1344,Detroit,Michigan,2007.0,42.3487,-83.0567
1345,Detroit,Michigan,2004.0,42.3487,-83.0567
1346,Detroit,Michigan,2001.0,42.3487,-83.0567
1347,Detroit,Michigan,2000.0,42.3487,-83.0567
1348,Detroit,Michigan,1999.0,42.3487,-83.0567
1349,Detroit,Michigan,1998.0,42.3487,-83.0567
1350,Detroit,Michigan,1996.0,42.3487,-83.0567
1351,Detroit,Michigan,1995.0,42.3487,-83.0567
1352,Detroit,Michigan,1994.0,42.3487,-83.0567
1353,Detroit,Michigan,1992.0,42.3487,-83.0567
1354,Detroit,Michigan,1991.0,42.3487,-83.0567
1355,Detroit,Michigan,1990.0,42.3487,-83.0567
1356,Detroit,Michigan,1989.0,42.3487,-83.0567
1357,Detroit,Michigan,1985.0,42.3487,-83.0567
1358,Detroit,Michigan,1981.0,42.3487,-83.0567
1359,Detroit,Michigan,1979.0,42.3487,-83.0567
1360,Detroit,Michigan,1978.0,42.3487,-83.0567
1361,Detroit,Michigan,1977.0,42.3487,-83.0567
1362,Detroit,Michigan,1976.0,42.3487,-83.0567
1363,Detroit,Michigan,1975.0,42.3487,-83.0567
1364,Detroit,Michigan,1972.0,42.3487,-83.0567
1365,Detroit,Michigan,1971.0,42.3487,-83.0567
1366,Detroit,Michigan,1970.0,42.3487,-83.0567
1367,Detroit,Michigan,1969.0,42.3487,-83.0567
1368,Detroit,Michigan,1967.0,42.3487,-83.0567
1369,Detroit,Michigan,1966.0,42.3487,-83.0567
1370,Detroit,Michigan,1957.0,42.3487,-83.0567
1371,Detroit,Michigan,,42.3487,-83.0567
1372,Cassopolis,Michigan,1982.0,41.9117,-86.01
1373,Birmingham,Michigan,2002.0,42.5467,-83.2113
1374,Birmingham,Michigan,1989.0,42.5467,-83.2113
1375,Benton Harbor,Michigan,2008.0,42.1167,-86.4542
1376,Benton Harbor,Michigan,2006.0,42.1167,-86.4542
1377,Benton Harbor,Michigan,1995.0,42.1167,-86.4542
1378,Benton Harbor,Michigan,1993.0,42.1167,-86.4542
1379,Benton Harbor,Michigan,,42.1167,-86.4542
1380,Battle Creek,Michigan,2003.0,42.3193,-85.1824
1381,Ann Arbor,Michigan,1979.0,42.2682,-83.7312
1382,Ann Arbor,Michigan,1978.0,42.2682,-83.7312
1383,Worcester,Massachusetts,2002.0,42.2626,-71.8023
1384,Worcester,Massachusetts,1991.0,42.2626,-71.8023
1385,Worcester,Massachusetts,1986.0,42.2626,-71.8023
1386,Worcester,Massachusetts,1963.0,42.2626,-71.8023
1387,Winthrop,Massachusetts,1971.0,42.3751,-70.9828
1388,Springfield,Massachusetts,1996.0,42.1015,-72.5898
1389,Somerville,Massachusetts,1950.0,42.3876,-71.0995
1390,Salem,Massachusetts,1993.0,42.5195,-70.8967
1391,Roxbury,Massachusetts,2017.0,42.3248,-71.095
1392,Roxbury,Massachusetts,2015.0,42.3248,-71.095
1393,Roslindale,Massachusetts,2008.0,42.2912,-71.1245
1394,Norwood,Massachusetts,2017.0,42.1945,-71.1995
1395,Malden,Massachusetts,2015.0,42.4251,-71.0662
1396,Lynn,Massachusetts,1957.0,42.4668,-70.9495
1397,Lawrence,Massachusetts,2017.0,42.707,-71.1631
1398,Haverhill,Massachusetts,2015.0,42.7778,-71.0768
1399,Hamilton,Massachusetts,2014.0,42.6362,-70.8431
1400,Framingham,Massachusetts,1967.0,42.2793,-71.4162
1401,Fall River,Massachusetts,2000.0,41.7011,-71.1546
1402,Cambridge,Massachusetts,1969.0,42.3751,-71.1056
1403,Brookline,Massachusetts,2011.0,42.3318,-71.1212
1404,Brookline,Massachusetts,1978.0,42.3318,-71.1212
1405,Boston,Massachusetts,2008.0,42.3605,-71.0596
1406,Boston,Massachusetts,2007.0,42.3605,-71.0596
1407,Boston,Massachusetts,2000.0,42.3605,-71.0596
1408,Boston,Massachusetts,1996.0,42.3605,-71.0596
1409,Boston,Massachusetts,1995.0,42.3605,-71.0596
1410,Boston,Massachusetts,1990.0,42.3605,-71.0596
1411,Boston,Massachusetts,1981.0,42.3605,-71.0596
1412,Boston,Massachusetts,1977.0,42.3605,-71.0596
1413,Boston,Massachusetts,1976.0,42.3605,-71.0596
1414,Boston,Massachusetts,1973.0,42.3605,-71.0596
1415,Boston,Massachusetts,1970.0,42.3605,-71.0596
1416,Boston,Massachusetts,,42.3605,-71.0596
1417,Bernardston,Massachusetts,2003.0,42.6709,-72.5495
1418,Arlington,Massachusetts,2016.0,42.4154,-71.1564
1419,Silver Spring,Maryland,2014.0,38.9959,-77.0289
1420,Silver Spring,Maryland,2003.0,38.9959,-77.0289
1421,Silver Spring,Maryland,2000.0,38.9959,-77.0289
1422,Silver Spring,Maryland,1997.0,38.9959,-77.0289
1423,Rockville,Maryland,2012.0,39.084,-77.1528
1424,Rockville,Maryland,1982.0,39.084,-77.1528
1425,Oxon Hill,Maryland,2004.0,38.8036,-76.9897
1426,Mount Airy,Maryland,2007.0,39.3762,-77.1547
1427,Lanham,Maryland,2014.0,38.9671,-76.8619
1428,Landover,Maryland,2017.0,38.9340002,-76.8966397
1429,Hyattsville,Maryland,1991.0,38.9532,-76.9409
1430,Havre De Grace,Maryland,1982.0,39.549,-76.0915
1431,Hagerstown,Maryland,1991.0,39.6419,-77.7203
1432,Frederick,Maryland,2009.0,39.4144,-77.4106
1433,Frederick,Maryland,2002.0,39.4144,-77.4106
1434,Frederick,Maryland,1975.0,39.4144,-77.4106
1435,Fort Washington,Maryland,2006.0,38.7125,-77.0125
1436,Fort Washington,Maryland,1995.0,38.7125,-77.0125
1437,Clinton,Maryland,2010.0,38.7651,-76.8983
1438,Cheverly,Maryland,1982.0,38.9282,-76.9158
1439,Chestertown,Maryland,1991.0,39.209,-76.0666
1440,Capitol Heights,Maryland,2007.0,38.8854,-76.9159
1441,Berlin,Maryland,1975.0,38.3226,-75.2177
1442,Baltimore,Maryland,2017.0,39.2909,-76.6108
1443,Baltimore,Maryland,2014.0,39.2909,-76.6108
1444,Baltimore,Maryland,2013.0,39.2909,-76.6108
1445,Baltimore,Maryland,2012.0,39.2909,-76.6108
1446,Baltimore,Maryland,2011.0,39.2909,-76.6108
1447,Baltimore,Maryland,2010.0,39.2909,-76.6108
1448,Baltimore,Maryland,2009.0,39.2909,-76.6108
1449,Baltimore,Maryland,2005.0,39.2909,-76.6108
1450,Baltimore,Maryland,2003.0,39.2909,-76.6108
1451,Baltimore,Maryland,1998.0,39.2909,-76.6108
1452,Baltimore,Maryland,1997.0,39.2909,-76.6108
1453,Baltimore,Maryland,1994.0,39.2909,-76.6108
1454,Baltimore,Maryland,1993.0,39.2909,-76.6108
1455,Baltimore,Maryland,1992.0,39.2909,-76.6108
1456,Baltimore,Maryland,1991.0,39.2909,-76.6108
1457,Baltimore,Maryland,1990.0,39.2909,-76.6108
1458,Baltimore,Maryland,1989.0,39.2909,-76.6108
1459,Baltimore,Maryland,1988.0,39.2909,-76.6108
1460,Baltimore,Maryland,1987.0,39.2909,-76.6108
1461,Baltimore,Maryland,1985.0,39.2909,-76.6108
1462,Baltimore,Maryland,1983.0,39.2909,-76.6108
1463,Baltimore,Maryland,1981.0,39.2909,-76.6108
1464,Baltimore,Maryland,1980.0,39.2909,-76.6108
1465,Baltimore,Maryland,1976.0,39.2909,-76.6108
1466,Baltimore,Maryland,1955.0,39.2909,-76.6108
1467,Baltimore,Maryland,,39.2909,-76.6108
1468,Bangor,Maine,1985.0,44.8012,-68.7778
1469,Zachary,Louisiana,2002.0,30.6485,-91.1565
1470,Zachary,Louisiana,1950.0,30.6485,-91.1565
1471,Winnsboro,Louisiana,2013.0,32.1632,-91.7207
1472,Winnsboro,Louisiana,1958.0,32.1632,-91.7207
1473,Vidalia,Louisiana,1983.0,31.5654,-91.4259
1474,Tallulah,Louisiana,1973.0,32.4085,-91.1868
1475,Tallulah,Louisiana,1968.0,32.4085,-91.1868
1476,Summerfield,Louisiana,,32.912426,-92.82934510000001
1477,Shreveport,Louisiana,2012.0,32.5222,-93.7652
1478,Shreveport,Louisiana,2005.0,32.5222,-93.7652
1479,Shreveport,Louisiana,2001.0,32.5222,-93.7652
1480,Shreveport,Louisiana,1999.0,32.5222,-93.7652
1481,Shreveport,Louisiana,1998.0,32.5222,-93.7652
1482,Shreveport,Louisiana,1990.0,32.5222,-93.7652
1483,Shreveport,Louisiana,,32.5222,-93.7652
1484,Sailes,Louisiana,1952.0,32.4254325,-93.10821930000002
1485,Rayville,Louisiana,,32.4774,-91.7548
1486,Pineville,Louisiana,1988.0,31.3224,-92.4343
1487,New Orleans,Louisiana,2016.0,29.9499,-90.0701
1488,New Orleans,Louisiana,2012.0,29.9499,-90.0701
1489,New Orleans,Louisiana,2011.0,29.9499,-90.0701
1490,New Orleans,Louisiana,2008.0,29.9499,-90.0701
1491,New Orleans,Louisiana,2007.0,29.9499,-90.0701
1492,New Orleans,Louisiana,2006.0,29.9499,-90.0701
1493,New Orleans,Louisiana,2000.0,29.9499,-90.0701
1494,New Orleans,Louisiana,1997.0,29.9499,-90.0701
1495,New Orleans,Louisiana,1995.0,29.9499,-90.0701
1496,New Orleans,Louisiana,1992.0,29.9499,-90.0701
1497,New Orleans,Louisiana,1990.0,29.9499,-90.0701
1498,New Orleans,Louisiana,1989.0,29.9499,-90.0701
1499,New Orleans,Louisiana,1986.0,29.9499,-90.0701
1500,New Orleans,Louisiana,1981.0,29.9499,-90.0701
1501,New Orleans,Louisiana,1980.0,29.9499,-90.0701
1502,New Orleans,Louisiana,1975.0,29.9499,-90.0701
1503,New Orleans,Louisiana,1974.0,29.9499,-90.0701
1504,New Orleans,Louisiana,1950.0,29.9499,-90.0701
1505,New Orleans,Louisiana,,29.9499,-90.0701
1506,Nachitoches,Louisiana,1978.0,31.7607195,-93.08627489999999
1507,Nachitoches,Louisiana,,31.7607195,-93.08627489999999
1508,Morgan City,Louisiana,2017.0,29.6994,-91.2068
1509,Morgan City,Louisiana,1993.0,29.6994,-91.2068
1510,Morgan City,Louisiana,,29.6994,-91.2068
1511,Monroe,Louisiana,2007.0,32.5093,-92.1193
1512,Monroe,Louisiana,2006.0,32.5093,-92.1193
1513,Monroe,Louisiana,1991.0,32.5093,-92.1193
1514,Monroe,Louisiana,1986.0,32.5093,-92.1193
1515,Monroe,Louisiana,1983.0,32.5093,-92.1193
1516,Monroe,Louisiana,1981.0,32.5093,-92.1193
1517,Monroe,Louisiana,1980.0,32.5093,-92.1193
1518,Monroe,Louisiana,1977.0,32.5093,-92.1193
1519,Monroe,Louisiana,,32.5093,-92.1193
1520,Minden,Louisiana,1966.0,32.6154,-93.2868
1521,Minden,Louisiana,1961.0,32.6154,-93.2868
1522,Mamou,Louisiana,2005.0,30.6338,-92.4193
1523,Lake Charles,Louisiana,1981.0,30.2266,-93.2174
1524,Lafayette,Louisiana,1992.0,30.2241,-92.0198
1525,Lafayette,Louisiana,1991.0,30.2241,-92.0198
1526,Jonesboro,Louisiana,1957.0,32.2413,-92.71600000000001
1527,Iowa,Louisiana,2002.0,30.2369,-93.0138
1528,Homer,Louisiana,2006.0,32.7918,-93.0557
1529,Hico,Louisiana,,32.7448687,-92.7137631
1530,Gretna,Louisiana,2015.0,29.9146,-90.054
1531,Grambling,Louisiana,2015.0,32.5277,-92.714
1532,DeRidder,Louisiana,1979.0,30.8462,-93.2893
1533,DeQuincy,Louisiana,1993.0,30.4505,-93.4332
1534,Columbia,Louisiana,1972.0,32.1052,-92.0779
1535,Collinston,Louisiana,1998.0,32.691,-91.8718
1536,Bossier City,Louisiana,1991.0,32.516,-93.7321
1537,Bernice,Louisiana,1982.0,32.8221,-92.6579
1538,Baton Rouge,Louisiana,2016.0,30.4507,-91.1546
1539,Baton Rouge,Louisiana,2015.0,30.4507,-91.1546
1540,Baton Rouge,Louisiana,2013.0,30.4507,-91.1546
1541,Baton Rouge,Louisiana,2010.0,30.4507,-91.1546
1542,Baton Rouge,Louisiana,2008.0,30.4507,-91.1546
1543,Baton Rouge,Louisiana,2007.0,30.4507,-91.1546
1544,Baton Rouge,Louisiana,2006.0,30.4507,-91.1546
1545,Baton Rouge,Louisiana,1999.0,30.4507,-91.1546
1546,Baton Rouge,Louisiana,1996.0,30.4507,-91.1546
1547,Baton Rouge,Louisiana,1995.0,30.4507,-91.1546
1548,Baton Rouge,Louisiana,1992.0,30.4507,-91.1546
1549,Baton Rouge,Louisiana,1989.0,30.4507,-91.1546
1550,Baton Rouge,Louisiana,1984.0,30.4507,-91.1546
1551,Baton Rouge,Louisiana,1979.0,30.4507,-91.1546
1552,Baton Rouge,Louisiana,1969.0,30.4507,-91.1546
1553,Baton Rouge,Louisiana,,30.4507,-91.1546
1554,Bastrop,Louisiana,1980.0,32.7757,-91.9073
1555,Bastrop,Louisiana,1967.0,32.7757,-91.9073
1556,Alexandria,Louisiana,1968.0,31.3112,-92.4449
1557,Williamstown,Kentucky,,38.6381,-84.5605
1558,Williamsport,Kentucky,1962.0,37.8207,-82.729
1559,Wickliffe,Kentucky,1959.0,36.9647,-89.0893
1560,Vanceburg,Kentucky,1961.0,38.5992,-83.3188
1561,Sturgis,Kentucky,1963.0,37.5467,-87.9839
1562,Scottsville,Kentucky,1972.0,36.7534,-86.1905
1563,Russellville,Kentucky,1998.0,36.8453,-86.8872
1564,Russellville,Kentucky,1973.0,36.8453,-86.8872
1565,Russellville,Kentucky,1971.0,36.8453,-86.8872
1566,Richmond,Kentucky,1949.0,37.7479,-84.2947
1567,Princeton,Kentucky,1969.0,37.1092,-87.882
1568,Paris,Kentucky,1999.0,38.2098,-84.25299999999999
1569,Paris,Kentucky,1955.0,38.2098,-84.25299999999999
1570,Owingsville,Kentucky,1963.0,38.1448,-83.7641
1571,Owingsville,Kentucky,1959.0,38.1448,-83.7641
1572,Owensboro,Kentucky,1979.0,37.7742,-87.1133
1573,Owensboro,Kentucky,,37.7742,-87.1133
1574,Newport,Kentucky,,39.0889,-84.492
1575,Neon,Kentucky,1963.0,37.1915,-82.7135
1576,Morganfield,Kentucky,1978.0,37.6834,-87.9167
1577,Monticello,Kentucky,1960.0,36.8298,-84.8491
1578,Midway,Kentucky,1948.0,38.1509,-84.6838
1579,Maysville,Kentucky,2013.0,38.6412,-83.7444
1580,Louisville,Kentucky,2012.0,38.2542,-85.7594
1581,Louisville,Kentucky,2007.0,38.2542,-85.7594
1582,Louisville,Kentucky,2006.0,38.2542,-85.7594
1583,Louisville,Kentucky,2000.0,38.2542,-85.7594
1584,Louisville,Kentucky,1998.0,38.2542,-85.7594
1585,Louisville,Kentucky,1995.0,38.2542,-85.7594
1586,Louisville,Kentucky,1994.0,38.2542,-85.7594
1587,Louisville,Kentucky,1991.0,38.2542,-85.7594
1588,Louisville,Kentucky,1990.0,38.2542,-85.7594
1589,Louisville,Kentucky,1984.0,38.2542,-85.7594
1590,Louisville,Kentucky,1983.0,38.2542,-85.7594
1591,Louisville,Kentucky,1982.0,38.2542,-85.7594
1592,Louisville,Kentucky,1981.0,38.2542,-85.7594
1593,Louisville,Kentucky,1979.0,38.2542,-85.7594
1594,Louisville,Kentucky,1978.0,38.2542,-85.7594
1595,Louisville,Kentucky,1971.0,38.2542,-85.7594
1596,Louisville,Kentucky,1968.0,38.2542,-85.7594
1597,Louisville,Kentucky,1959.0,38.2542,-85.7594
1598,Louisville,Kentucky,1958.0,38.2542,-85.7594
1599,Louisville,Kentucky,,38.2542,-85.7594
1600,Lexington,Kentucky,2012.0,38.0464,-84.49700000000001
1601,Lexington,Kentucky,1990.0,38.0464,-84.49700000000001
1602,Lexington,Kentucky,1986.0,38.0464,-84.49700000000001
1603,Lexington,Kentucky,1985.0,38.0464,-84.49700000000001
1604,Lexington,Kentucky,1983.0,38.0464,-84.49700000000001
1605,Lexington,Kentucky,1979.0,38.0464,-84.49700000000001
1606,Lexington,Kentucky,,38.0464,-84.49700000000001
1607,Horse Cave,Kentucky,1972.0,37.1795,-85.9069
1608,Hopkinsville,Kentucky,2014.0,36.8658,-87.48899999999999
1609,Hopkinsville,Kentucky,2000.0,36.8658,-87.48899999999999
1610,Hopkinsville,Kentucky,1994.0,36.8658,-87.48899999999999
1611,Hopkinsville,Kentucky,1974.0,36.8658,-87.48899999999999
1612,Henshaw,Kentucky,1952.0,37.6217133,-88.0555849
1613,Henderson,Kentucky,1992.0,37.7672,-87.5574
1614,Hazard,Kentucky,1968.0,37.2495,-83.1932
1615,Harlan,Kentucky,,36.8431,-83.3218
1616,Hardinsburg,Kentucky,1970.0,37.7801,-86.4605
1617,Hardinsburg,Kentucky,1950.0,37.7801,-86.4605
1618,Farmington,Kentucky,1962.0,36.6695,-88.5259
1619,Covington,Kentucky,1970.0,39.0836,-84.5084
1620,Covington,Kentucky,1964.0,39.0836,-84.5084
1621,Covington,Kentucky,1963.0,39.0836,-84.5084
1622,Covington,Kentucky,1950.0,39.0836,-84.5084
1623,Corydon,Kentucky,,37.7434,-87.7039
1624,Corbin,Kentucky,1959.0,36.9487,-84.0969
1625,Corbin,Kentucky,1955.0,36.9487,-84.0969
1626,Columbia,Kentucky,1959.0,37.1028,-85.3064
1627,Central City,Kentucky,1955.0,37.2939,-87.1233
1628,Campbellsville,Kentucky,1971.0,37.3434,-85.3419
1629,Campbellsville,Kentucky,1968.0,37.3434,-85.3419
1630,Caldwell,Kentucky,1949.0,37.1501019,-87.89424509999999
1631,Burgin,Kentucky,1950.0,37.7534,-84.7666
1632,Bowling Green,Kentucky,1989.0,36.9903,-86.4436
1633,Birmingham,Kentucky,,36.9064438,-88.22364209999999
1634,Beaver Dam,Kentucky,1950.0,37.402,-86.8758
1635,Yale,Kansas,1950.0,37.4839373,-94.6419037
1636,Wichita,Kansas,2002.0,37.6922,-97.3375
1637,Wichita,Kansas,2000.0,37.6922,-97.3375
1638,Wichita,Kansas,1999.0,37.6922,-97.3375
1639,Wichita,Kansas,1987.0,37.6922,-97.3375
1640,Watonga,Kansas,1993.0,35.8447654,-98.413128
1641,Wamego,Kansas,1954.0,39.2019,-96.305
1642,Spearville,Kansas,2016.0,37.85,-99.7568
1643,Pratt,Kansas,1954.0,37.6281,-98.7485
1644,Pittsburg,Kansas,1983.0,37.4109,-94.705
1645,Overland Park,Kansas,2005.0,38.9822,-94.6708
1646,Meriden,Kansas,2003.0,39.1889,-95.5697
1647,Manhattan,Kansas,1949.0,39.1836,-96.5717
1648,Liberal,Kansas,2006.0,37.0431,-100.921
1649,Liberal,Kansas,1996.0,37.0431,-100.921
1650,Leavenworth,Kansas,2006.0,39.3111,-94.9228
1651,Lawrence,Kansas,1976.0,38.9719,-95.2359
1652,Kansas City,Kansas,2002.0,39.1147,-94.7495
1653,Kansas City,Kansas,1981.0,39.1147,-94.7495
1654,Kansas City,Kansas,1975.0,39.1147,-94.7495
1655,Kansas City,Kansas,1970.0,39.1147,-94.7495
1656,Junction City,Kansas,1991.0,39.0286,-96.8314
1657,Independence,Kansas,1983.0,37.2242,-95.7083
1658,Hays,Kansas,2017.0,38.8792,-99.3268
1659,Harper,Kansas,1975.0,37.2868,-98.0263
1660,Fort Scott,Kansas,1949.0,37.84,-94.7083
1661,Chanute,Kansas,2009.0,37.6792,-95.4572
1662,Ark City,Kansas,1976.0,37.0619736,-97.0383712
1663,Washington,Iowa,1995.0,41.2991,-91.6924
1664,Sioux City,Iowa,2004.0,42.4967,-96.4059
1665,Postville,Iowa,1997.0,43.0847,-91.5682
1666,Oskaloosa,Iowa,2007.0,41.2964,-92.6444
1667,Orange City,Iowa,2005.0,43.0072,-96.0583
1668,Iowa City,Iowa,1996.0,41.6613,-91.5299
1669,Iowa City,Iowa,1985.0,41.6613,-91.5299
1670,Hampton,Iowa,1999.0,42.742,-93.2023
1671,Grand View,Iowa,1950.0,41.2759,-91.1885
1672,Fort Madison,Iowa,2000.0,40.6298,-91.3152
1673,Emmetsburg,Iowa,1996.0,43.1127,-94.68299999999999
1674,Dubuque,Iowa,1974.0,42.5006,-90.6648
1675,Des Moines,Iowa,1991.0,41.5911,-93.6037
1676,Des Moines,Iowa,1984.0,41.5911,-93.6037
1677,Cedar Rapids,Iowa,2017.0,41.9759,-91.6704
